pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s)
1712890510671 1712890510694 23 328901.250000 3463470.010000 -2.808453 6.500000
1712890510721 1712890510744 23 328900.820000 3463469.840000 -2.785327 6.520000
1712890510771 1712890510794 23 328900.450000 3463469.700000 -2.785327 6.540000
1712890510821 1712890510844 23 328900.140000 3463469.590000 -2.785327 6.520000
1712890510871 1712890510895 24 328899.840000 3463469.460000 -2.785327 6.540000
1712890510921 1712890510940 19 328899.540000 3463469.340000 -2.780309 6.560000
1712890510972 1712890510996 24 328899.350000 3463469.270000 -2.780309 6.520000
1712890511022 1712890511046 24 328899.230000 3463469.210000 -2.780309 6.560000
1712890511072 1712890511096 24 328898.690000 3463468.990000 -2.780309 6.560000
1712890511122 1712890511146 24 328898.380000 3463468.860000 -2.780309 6.560000
1712890511172 1712890511196 24 328898.320000 3463468.840000 -2.760020 6.560000
1712890511222 1712890511245 23 328897.780000 3463468.600000 -2.760020 6.600000
1712890511272 1712890511295 23 328897.470000 3463468.480000 -2.760020 6.600000
1712890511323 1712890511346 23 328897.100000 3463468.320000 -2.749112 6.580000
1712890511373 1712890511397 24 328896.930000 3463468.240000 -2.749112 6.600000
1712890511423 1712890511446 23 328896.510000 3463468.060000 -2.749112 6.620000
1712890511473 1712890511497 24 328896.200000 3463467.920000 -2.749112 6.580000
1712890511523 1712890511540 17 328895.910000 3463467.780000 -2.729913 6.580000
1712890511573 1712890511598 25 328895.600000 3463467.650000 -2.729913 6.600000
1712890511623 1712890511647 24 328895.360000 3463467.540000 -2.729913 6.600000
1712890511673 1712890511697 24 328895.060000 3463467.400000 -2.729913 6.600000
1712890511724 1712890511748 24 328894.760000 3463467.260000 -2.718787 6.600000
1712890511774 1712890511798 24 328894.400000 3463467.090000 -2.718787 6.600000
1712890511824 1712890511848 24 328894.160000 3463466.980000 -2.718787 6.600000
1712890511874 1712890511898 24 328893.800000 3463466.800000 -2.718787 6.640000
1712890511924 1712890511948 24 328893.450000 3463466.620000 -2.703733 6.640000
1712890511974 1712890511997 23 328893.140000 3463466.470000 -2.703733 6.640000
1712890512024 1712890512049 25 328892.840000 3463466.330000 -2.703733 6.640000
1712890512075 1712890512098 23 328892.550000 3463466.180000 -2.703733 6.640000
1712890512125 1712890512152 27 328892.250000 3463466.030000 -2.693698 6.660000
1712890512175 1712890512191 16 328892.010000 3463465.900000 -2.693698 6.660000
1712890512225 1712890512244 19 328891.710000 3463465.750000 -2.693698 6.660000
1712890512275 1712890512299 24 328891.600000 3463465.700000 -2.693698 6.660000
1712890512326 1712890512349 23 328891.120000 3463465.440000 -2.670354 6.660000
1712890512376 1712890512400 24 328890.760000 3463465.260000 -2.670354 6.680000
1712890512426 1712890512450 24 328890.470000 3463465.100000 -2.670354 6.680000
1712890512476 1712890512501 25 328890.230000 3463464.980000 -2.670354 6.700000
1712890512526 1712890512549 23 328889.820000 3463464.750000 -2.662282 6.700000
1712890512576 1712890512594 18 328889.530000 3463464.590000 -2.662282 6.680000
1712890512626 1712890512650 24 328889.230000 3463464.430000 -2.662282 6.680000
1712890512677 1712890512700 23 328889.000000 3463464.290000 -2.662282 6.660000
1712890512727 1712890512752 25 328888.660000 3463464.100000 -2.643519 6.660000
1712890512777 1712890512801 24 328888.470000 3463464.000000 -2.643519 6.660000
1712890512827 1712890512850 23 328888.190000 3463463.840000 -2.643519 6.660000
1712890512877 1712890512904 27 328887.900000 3463463.680000 -2.643519 6.660000
1712890512927 1712890512951 24 328887.550000 3463463.470000 -2.629557 6.660000
1712890512977 1712890513000 23 328887.250000 3463463.300000 -2.629557 6.660000
1712890513028 1712890513051 23 328887.020000 3463463.170000 -2.629557 6.680000
1712890513078 1712890513102 24 328886.680000 3463462.960000 -2.629557 6.680000
1712890513128 1712890513151 23 328886.340000 3463462.760000 -2.614067 6.680000
1712890513178 1712890513201 23 328886.040000 3463462.590000 -2.614067 6.680000
1712890513228 1712890513252 24 328885.760000 3463462.410000 -2.614067 6.680000
1712890513278 1712890513302 24 328885.530000 3463462.270000 -2.614067 6.680000
1712890513329 1712890513353 24 328885.130000 3463462.040000 -2.602940 6.680000
1712890513379 1712890513403 24 328884.840000 3463461.850000 -2.602940 6.680000
1712890513429 1712890513447 18 328884.560000 3463461.680000 -2.602940 6.680000
1712890513479 1712890513503 24 328884.280000 3463461.500000 -2.602940 6.680000
1712890513529 1712890513553 24 328884.110000 3463461.390000 -2.585487 6.680000
1712890513579 1712890513602 23 328883.820000 3463461.210000 -2.585487 6.680000
1712890513629 1712890513653 24 328883.540000 3463461.030000 -2.585487 6.680000
1712890513680 1712890513704 24 328883.260000 3463460.850000 -2.585487 6.680000
1712890513730 1712890513754 24 328882.920000 3463460.630000 -2.573924 6.680000
1712890513780 1712890513804 24 328882.650000 3463460.450000 -2.573924 6.680000
1712890513830 1712890513854 24 328882.310000 3463460.230000 -2.573924 6.680000
1712890513880 1712890513904 24 328882.030000 3463460.040000 -2.573924 6.680000
1712890513930 1712890513955 25 328881.750000 3463459.850000 -2.558653 6.680000
1712890513980 1712890514004 24 328881.530000 3463459.700000 -2.558653 6.660000
1712890514030 1712890514055 25 328881.140000 3463459.440000 -2.558653 6.680000
1712890514081 1712890514104 23 328880.980000 3463459.320000 -2.558653 6.680000
1712890514131 1712890514154 23 328880.700000 3463459.130000 -2.545999 6.660000
1712890514181 1712890514205 24 328880.480000 3463458.970000 -2.545999 6.660000
1712890514231 1712890514254 23 328880.210000 3463458.780000 -2.545999 6.660000
1712890514281 1712890514305 24 328880.210000 3463458.780000 -2.545999 6.660000
1712890514332 1712890514355 23 328879.830000 3463458.510000 -2.545999 6.660000
1712890514382 1712890514405 23 328879.610000 3463458.360000 -2.527891 6.680000
1712890514432 1712890514464 32 328879.400000 3463458.190000 -2.527891 6.680000
1712890514482 1712890514500 18 328878.970000 3463457.880000 -2.527891 6.680000
1712890514532 1712890514552 20 328878.700000 3463457.680000 -2.515674 6.660000
1712890514582 1712890514602 20 328878.480000 3463457.520000 -2.515674 6.660000
1712890514632 1712890514656 24 328878.170000 3463457.280000 -2.515674 6.660000
1712890514683 1712890514707 24 328878.000000 3463457.160000 -2.515674 6.660000
1712890514733 1712890514756 23 328877.740000 3463456.960000 -2.515674 6.660000
1712890514783 1712890514807 24 328877.470000 3463456.750000 -2.501711 6.660000
1712890514833 1712890514850 17 328877.150000 3463456.510000 -2.501711 6.660000
1712890514883 1712890514907 24 328876.890000 3463456.300000 -2.501711 6.660000
1712890514933 1712890514960 27 328876.630000 3463456.100000 -2.501711 6.660000
1712890514984 1712890515001 17 328876.310000 3463455.850000 -2.486876 6.660000
1712890515034 1712890515052 18 328876.060000 3463455.630000 -2.486876 6.640000
1712890515084 1712890515101 17 328875.800000 3463455.420000 -2.486876 6.640000
1712890515134 1712890515150 16 328875.540000 3463455.210000 -2.486876 6.640000
1712890515184 1712890515210 26 328875.280000 3463455.000000 -2.468332 6.640000
1712890515234 1712890515252 18 328875.030000 3463454.780000 -2.468332 6.640000
1712890515285 1712890515302 17 328874.770000 3463454.560000 -2.468332 6.640000
1712890515335 1712890515360 25 328874.520000 3463454.360000 -2.455024 6.660000
1712890515385 1712890515412 27 328874.360000 3463454.230000 -2.455024 6.660000
1712890515435 1712890515452 17 328874.070000 3463453.960000 -2.455024 6.680000
1712890515485 1712890515504 19 328873.760000 3463453.690000 -2.455024 6.680000
1712890515535 1712890515554 19 328873.550000 3463453.520000 -2.455024 6.680000
1712890515586 1712890515612 26 328873.300000 3463453.300000 -2.436480 6.680000
1712890515636 1712890515660 24 328873.010000 3463453.030000 -2.436480 6.680000
1712890515686 1712890515704 18 328872.710000 3463452.770000 -2.436480 6.680000
1712890515736 1712890515756 20 328872.460000 3463452.540000 -2.422735 6.640000
1712890515786 1712890515808 22 328872.270000 3463452.350000 -2.422735 6.660000
1712890515836 1712890515853 17 328871.920000 3463452.040000 -2.422735 6.700000
1712890515886 1712890515904 18 328871.680000 3463451.810000 -2.422735 6.640000
1712890515937 1712890515957 20 328871.580000 3463451.720000 -2.422735 6.640000
1712890515987 1712890516010 23 328871.240000 3463451.410000 -2.404846 6.660000
1712890516037 1712890516064 27 328871.150000 3463451.310000 -2.404846 6.660000
1712890516087 1712890516108 21 328870.810000 3463450.990000 -2.404846 6.660000
1712890516137 1712890516154 17 328870.570000 3463450.750000 -2.404846 6.660000
1712890516187 1712890516204 17 328870.320000 3463450.520000 -2.390447 6.640000
1712890516237 1712890516268 31 328870.040000 3463450.240000 -2.390447 6.640000
1712890516288 1712890516308 20 328869.860000 3463450.050000 -2.390447 6.640000
1712890516338 1712890516355 17 328869.580000 3463449.770000 -2.372775 6.620000
1712890516388 1712890516406 18 328869.390000 3463449.590000 -2.372775 6.600000
1712890516438 1712890516456 18 328869.100000 3463449.310000 -2.372775 6.600000
1712890516488 1712890516510 22 328868.830000 3463449.030000 -2.372775 6.560000
1712890516538 1712890516558 20 328868.600000 3463448.790000 -2.357067 6.540000
1712890516588 1712890516607 19 328868.370000 3463448.560000 -2.357067 6.540000
1712890516639 1712890516655 16 328868.100000 3463448.280000 -2.357067 6.520000
1712890516689 1712890516704 15 328867.910000 3463448.090000 -2.357067 6.520000
1712890516739 1712890516767 28 328867.640000 3463447.810000 -2.346377 6.520000
1712890516789 1712890516810 21 328867.510000 3463447.660000 -2.346377 6.480000
1712890516839 1712890516860 21 328867.280000 3463447.430000 -2.346377 6.460000
1712890516889 1712890516913 24 328867.060000 3463447.190000 -2.346377 6.440000
1712890516939 1712890516963 24 328866.850000 3463446.970000 -2.335251 6.420000
1712890516990 1712890517013 23 328866.850000 3463446.970000 -2.335251 6.400000
1712890517040 1712890517060 20 328866.350000 3463446.450000 -2.335251 6.380000
1712890517090 1712890517108 18 328866.130000 3463446.220000 -2.335251 6.360000
1712890517140 1712890517159 19 328865.870000 3463445.950000 -2.327178 6.340000
1712890517190 1712890517214 24 328865.690000 3463445.760000 -2.327178 6.340000
1712890517240 1712890517264 24 328865.420000 3463445.490000 -2.327178 6.320000
1712890517290 1712890517313 23 328865.250000 3463445.310000 -2.327178 6.300000
1712890517340 1712890517364 24 328865.040000 3463445.090000 -2.327833 6.260000
1712890517391 1712890517415 24 328864.770000 3463444.810000 -2.327833 6.260000
1712890517441 1712890517464 23 328864.550000 3463444.590000 -2.327833 6.240000
1712890517491 1712890517511 20 328864.380000 3463444.400000 -2.327833 6.240000
1712890517541 1712890517565 24 328864.070000 3463444.090000 -2.326306 6.180000
1712890517591 1712890517608 17 328863.850000 3463443.860000 -2.326306 6.180000
1712890517641 1712890517663 22 328863.720000 3463443.730000 -2.326306 6.180000
1712890517691 1712890517715 24 328863.510000 3463443.520000 -2.326306 6.160000
1712890517742 1712890517766 24 328863.240000 3463443.250000 -2.329360 6.160000
1712890517792 1712890517815 23 328863.030000 3463443.040000 -2.329360 6.120000
1712890517842 1712890517866 24 328862.900000 3463442.900000 -2.329360 6.100000
1712890517892 1712890517915 23 328862.640000 3463442.640000 -2.329360 6.060000
1712890517942 1712890517966 24 328862.340000 3463442.350000 -2.334160 6.020000
1712890517992 1712890518015 23 328862.130000 3463442.130000 -2.334160 6.040000
1712890518042 1712890518065 23 328861.960000 3463441.960000 -2.334160 6.000000
1712890518093 1712890518116 23 328861.740000 3463441.750000 -2.334160 5.960000
1712890518143 1712890518166 23 328861.480000 3463441.500000 -2.333505 5.940000
1712890518193 1712890518216 23 328861.280000 3463441.290000 -2.333505 5.920000
1712890518243 1712890518267 24 328861.020000 3463441.040000 -2.333505 5.920000
1712890518293 1712890518317 24 328860.820000 3463440.820000 -2.333505 5.920000
1712890518343 1712890518366 23 328860.640000 3463440.660000 -2.340487 5.900000
1712890518393 1712890518418 25 328860.480000 3463440.490000 -2.340487 5.900000
1712890518444 1712890518467 23 328860.260000 3463440.290000 -2.340487 5.860000
1712890518494 1712890518514 20 328860.050000 3463440.080000 -2.340487 5.840000
1712890518544 1712890518560 16 328859.850000 3463439.870000 -2.339178 5.840000
1712890518594 1712890518612 18 328859.680000 3463439.710000 -2.339178 5.820000
1712890518644 1712890518665 21 328859.430000 3463439.470000 -2.339178 5.800000
1712890518694 1712890518711 17 328859.230000 3463439.260000 -2.339178 5.760000
1712890518744 1712890518767 23 328858.990000 3463439.020000 -2.336123 5.740000
1712890518795 1712890518819 24 328858.780000 3463438.810000 -2.336123 5.740000
1712890518845 1712890518869 24 328858.530000 3463438.570000 -2.336123 5.720000
1712890518895 1712890518919 24 328858.330000 3463438.370000 -2.340487 5.700000
1712890518945 1712890518968 23 328858.120000 3463438.170000 -2.340487 5.680000
1712890518995 1712890519019 24 328858.010000 3463438.050000 -2.340487 5.660000
1712890519046 1712890519070 24 328857.840000 3463437.890000 -2.340487 5.640000
1712890519096 1712890519119 23 328857.600000 3463437.650000 -2.340487 5.640000
1712890519146 1712890519170 24 328857.370000 3463437.420000 -2.339614 5.620000
1712890519196 1712890519219 23 328857.370000 3463437.420000 -2.339614 5.560000
1712890519246 1712890519269 23 328856.970000 3463437.010000 -2.339614 5.560000
1712890519296 1712890519320 24 328856.770000 3463436.820000 -2.339614 5.560000
1712890519346 1712890519369 23 328856.540000 3463436.590000 -2.350522 5.520000
1712890519397 1712890519420 23 328856.330000 3463436.390000 -2.350522 5.500000
1712890519447 1712890519470 23 328856.140000 3463436.200000 -2.350522 5.500000
1712890519497 1712890519520 23 328855.910000 3463435.970000 -2.339614 5.500000
1712890519547 1712890519570 23 328855.710000 3463435.780000 -2.339614 5.460000
1712890519597 1712890519621 24 328855.510000 3463435.580000 -2.339614 5.440000
1712890519647 1712890519671 24 328855.320000 3463435.400000 -2.339614 5.420000
1712890519697 1712890519720 23 328855.120000 3463435.200000 -2.345941 5.400000
1712890519748 1712890519772 24 328855.120000 3463435.200000 -2.345941 5.380000
1712890519798 1712890519822 24 328854.810000 3463434.900000 -2.345941 5.360000
1712890519848 1712890519870 22 328854.580000 3463434.680000 -2.345941 5.360000
1712890519898 1712890519923 25 328854.440000 3463434.530000 -2.345941 5.340000
1712890519948 1712890519973 25 328854.440000 3463434.530000 -2.345941 5.340000
1712890519999 1712890520024 25 328854.210000 3463434.300000 -2.347250 5.320000
1712890520049 1712890520072 23 328854.090000 3463434.190000 -2.347250 5.320000
1712890520099 1712890520123 24 328853.790000 3463433.890000 -2.347250 5.280000
1712890520149 1712890520173 24 328853.670000 3463433.770000 -2.347250 5.260000
1712890520199 1712890520223 24 328853.450000 3463433.560000 -2.352922 5.260000
1712890520249 1712890520272 23 328853.230000 3463433.340000 -2.352922 5.240000
1712890520299 1712890520323 24 328853.070000 3463433.190000 -2.352922 5.220000
1712890520349 1712890520373 24 328852.820000 3463432.920000 -2.348559 5.220000
1712890520400 1712890520424 24 328852.730000 3463432.860000 -2.348559 5.200000
1712890520450 1712890520474 24 328852.520000 3463432.630000 -2.348559 5.180000
1712890520500 1712890520524 24 328852.340000 3463432.440000 -2.348559 5.140000
1712890520550 1712890520573 23 328852.110000 3463432.220000 -2.345504 5.140000
1712890520600 1712890520624 24 328851.930000 3463432.050000 -2.345504 5.140000
1712890520651 1712890520674 23 328851.750000 3463431.870000 -2.345504 5.120000
1712890520701 1712890520724 23 328851.570000 3463431.680000 -2.345504 5.100000
1712890520751 1712890520775 24 328851.350000 3463431.460000 -2.342668 5.080000
